ip,app,device,os,channel,click_time,is_attributed,click_date,duration_seconds,duration_minutes
137052,12,1,20,265,2017-11-06 23:44:03,0,2017-11-06,15796,263.27
52010,3,2,9,153,2017-11-07 04:18:39,0,2017-11-07,0,0.00
52010,15,1,15,245,2017-11-07 09:15:22,0,2017-11-07,17803,296.72
52010,8,1,41,145,2017-11-07 16:10:01,0,2017-11-07,24879,414.65
52010,3,2,5,153,2017-11-07 21:46:53,0,2017-11-07,20212,336.87
326650,15,1,61,460,2017-11-09 02:57:05,1,2017-11-09,0,0.00
273773,14,1,22,463,2017-11-08 05:55:40,0,2017-11-08,0,0.00
94245,12,1,13,140,2017-11-09 10:19:07,0,2017-11-09,0,0.00
94245,9,1,14,232,2017-11-09 14:15:40,0,2017-11-09,14193,236.55
4353,3,1,16,280,2017-11-09 03:30:21,0,2017-11-09,0,0.00
150199,2,1,8,435,2017-11-09 10:41:53,0,2017-11-09,0,0.00
6215,1,1,13,153,2017-11-09 14:36:57,0,2017-11-09,0,0.00
12903,18,1,28,121,2017-11-08 22:31:00,0,2017-11-08,0,0.00
66340,3,1,19,280,2017-11-09 06:48:43,0,2017-11-09,0,0.00
66340,9,1,13,232,2017-11-09 10:07:23,1,2017-11-09,11920,198.67
126533,9,1,19,442,2017-11-07 12:10:44,0,2017-11-07,0,0.00
156386,9,1,6,215,2017-11-06 17:08:21,0,2017-11-06,0,0.00
170577,2,1,10,435,2017-11-07 15:10:42,0,2017-11-07,0,0.00
10711,18,1,13,134,2017-11-09 12:48:50,0,2017-11-09,0,0.00
72397,19,0,24,213,2017-11-07 15:13:00,1,2017-11-07,0,0.00
33870,14,1,37,442,2017-11-09 15:28:10,0,2017-11-09,0,0.00
38978,12,1,13,245,2017-11-08 07:26:38,0,2017-11-08,0,0.00
38978,3,1,22,489,2017-11-08 21:41:16,0,2017-11-08,51278,854.63
228689,72,2,19,101,2017-11-07 22:30:44,1,2017-11-07,0,0.00
62109,12,1,23,340,2017-11-08 09:27:05,0,2017-11-08,0,0.00
62109,11,1,19,319,2017-11-08 12:01:08,0,2017-11-08,9243,154.05
62109,3,1,19,115,2017-11-08 17:03:56,0,2017-11-08,18168,302.80
78450,18,1,53,107,2017-11-07 06:26:37,0,2017-11-07,0,0.00
76564,9,1,18,334,2017-11-08 04:48:55,0,2017-11-08,0,0.00
96843,28,1,23,135,2017-11-07 01:17:44,0,2017-11-07,0,0.00
260856,43,1,18,330,2017-11-09 12:59:32,1,2017-11-09,0,0.00
260856,12,1,16,340,2017-11-09 13:55:29,0,2017-11-09,3357,55.95
38755,15,1,19,245,2017-11-07 09:39:03,0,2017-11-07,0,0.00
38755,13,1,19,400,2017-11-07 09:47:12,0,2017-11-07,489,8.15
130373,14,1,19,401,2017-11-07 05:29:21,0,2017-11-07,0,0.00
135838,14,1,13,349,2017-11-07 06:18:12,0,2017-11-07,0,0.00
2359,23,1,19,153,2017-11-07 03:52:36,0,2017-11-07,0,0.00
78801,3,1,23,135,2017-11-09 08:07:40,0,2017-11-09,0,0.00
78801,18,1,19,449,2017-11-09 08:34:05,0,2017-11-09,1585,26.42
78801,3,1,19,371,2017-11-09 12:51:32,0,2017-11-09,15447,257.45
5135,9,1,13,334,2017-11-08 10:47:37,0,2017-11-08,0,0.00
181356,3,1,9,115,2017-11-07 02:53:01,0,2017-11-07,0,0.00
75300,3,1,13,280,2017-11-09 00:24:16,0,2017-11-09,0,0.00
157936,19,0,29,347,2017-11-07 12:10:54,1,2017-11-07,0,0.00
77107,12,1,13,245,2017-11-09 00:34:24,0,2017-11-09,0,0.00
77107,12,1,13,259,2017-11-09 13:00:18,0,2017-11-09,44754,745.90
283645,29,1,10,213,2017-11-08 09:04:10,1,2017-11-08,0,0.00
222948,29,1,25,213,2017-11-07 18:40:43,1,2017-11-07,0,0.00
77733,15,1,41,480,2017-11-08 09:35:47,0,2017-11-08,0,0.00
337675,12,1,13,265,2017-11-09 04:13:06,0,2017-11-09,0,0.00
33790,3,1,26,115,2017-11-08 09:43:07,0,2017-11-08,0,0.00
244107,25,1,18,259,2017-11-08 00:21:04,0,2017-11-08,0,0.00
23591,18,1,13,134,2017-11-07 08:43:34,0,2017-11-07,0,0.00
78857,12,1,37,212,2017-11-08 09:58:36,0,2017-11-08,0,0.00
29786,26,1,19,121,2017-11-08 23:56:45,0,2017-11-08,0,0.00
187472,8,1,19,140,2017-11-07 05:06:14,1,2017-11-07,0,0.00
46868,12,1,27,265,2017-11-08 12:35:34,0,2017-11-08,0,0.00
5503,19,16,0,213,2017-11-08 19:08:50,1,2017-11-08,0,0.00
110269,23,1,19,153,2017-11-09 00:45:08,0,2017-11-09,0,0.00
110269,9,1,13,232,2017-11-09 05:15:39,0,2017-11-09,16231,270.52
60157,26,1,13,477,2017-11-08 07:52:52,0,2017-11-08,0,0.00
40965,8,1,32,140,2017-11-07 05:24:46,0,2017-11-07,0,0.00
109960,3,1,13,409,2017-11-08 01:38:11,0,2017-11-08,0,0.00
41709,15,1,30,140,2017-11-07 04:57:25,0,2017-11-07,0,0.00
5064,9,1,19,334,2017-11-08 03:06:54,0,2017-11-08,0,0.00
109445,12,1,6,242,2017-11-09 15:11:29,0,2017-11-09,0,0.00
105811,18,1,66,121,2017-11-07 08:58:15,0,2017-11-07,0,0.00
105811,18,2,47,121,2017-11-07 12:26:37,0,2017-11-07,12502,208.37
105811,2,1,27,477,2017-11-07 19:30:04,0,2017-11-07,25407,423.45
105363,12,1,6,19,2017-11-08 11:18:49,0,2017-11-08,0,0.00
147860,112,0,21,213,2017-11-07 10:04:17,0,2017-11-07,0,0.00
196389,15,1,17,245,2017-11-07 12:20:13,0,2017-11-07,0,0.00
312545,19,76,24,213,2017-11-09 13:57:38,1,2017-11-09,0,0.00
170912,9,1,13,145,2017-11-08 10:11:59,0,2017-11-08,0,0.00
18638,12,1,9,178,2017-11-07 07:56:45,0,2017-11-07,0,0.00
56791,2,1,19,237,2017-11-07 06:14:44,0,2017-11-07,0,0.00
320722,2,1,12,205,2017-11-09 11:02:55,0,2017-11-09,0,0.00
131982,19,0,21,347,2017-11-07 11:19:54,1,2017-11-07,0,0.00
340374,5,1,36,113,2017-11-09 11:05:57,1,2017-11-09,0,0.00
119368,12,1,53,328,2017-11-08 04:36:46,0,2017-11-08,0,0.00
2511,3,1,9,115,2017-11-07 02:53:08,0,2017-11-07,0,0.00
86841,15,1,16,386,2017-11-06 23:56:53,0,2017-11-06,0,0.00
60725,20,2,2,259,2017-11-07 09:21:28,0,2017-11-07,0,0.00
60725,14,1,19,349,2017-11-07 09:37:33,0,2017-11-07,965,16.08
60725,25,2,32,259,2017-11-07 10:29:41,0,2017-11-07,3128,52.13
60725,12,1,19,178,2017-11-07 16:21:02,0,2017-11-07,21081,351.35
118624,9,1,20,466,2017-11-09 00:07:24,0,2017-11-09,0,0.00
118624,3,1,20,480,2017-11-09 02:34:28,0,2017-11-09,8824,147.07
55979,12,1,15,178,2017-11-08 12:29:23,0,2017-11-08,0,0.00
347629,66,1,17,101,2017-11-08 16:22:22,1,2017-11-08,0,0.00
96987,12,1,20,245,2017-11-07 23:41:09,0,2017-11-07,0,0.00
96075,9,1,15,334,2017-11-09 15:38:22,0,2017-11-09,0,0.00
295183,10,1,36,113,2017-11-09 04:51:25,1,2017-11-09,0,0.00
221673,14,1,17,349,2017-11-07 19:56:56,0,2017-11-07,0,0.00
56035,15,2,13,245,2017-11-08 12:27:00,0,2017-11-08,0,0.00
132378,12,1,19,205,2017-11-07 12:32:48,1,2017-11-07,0,0.00
18589,35,1,10,21,2017-11-09 06:22:51,1,2017-11-09,0,0.00
89245,3,1,14,153,2017-11-09 13:26:58,0,2017-11-09,0,0.00
18359,17,1,19,280,2017-11-07 04:36:21,0,2017-11-07,0,0.00
18359,15,1,27,265,2017-11-07 09:45:40,0,2017-11-07,18559,309.32
282769,35,1,18,21,2017-11-09 04:45:54,1,2017-11-09,0,0.00
188092,3,1,13,280,2017-11-07 01:45:02,0,2017-11-07,0,0.00
95029,18,1,13,107,2017-11-08 14:12:03,0,2017-11-08,0,0.00
95029,2,1,18,477,2017-11-08 14:23:04,0,2017-11-08,661,11.02
97338,35,1,19,21,2017-11-08 01:51:30,1,2017-11-08,0,0.00
59377,8,1,10,145,2017-11-09 10:26:44,0,2017-11-09,0,0.00
107246,26,1,37,477,2017-11-08 08:39:07,0,2017-11-08,0,0.00
311946,72,1,12,101,2017-11-09 12:16:56,1,2017-11-09,0,0.00
179599,18,1,19,134,2017-11-09 12:05:58,0,2017-11-09,0,0.00
179599,12,1,13,340,2017-11-09 15:31:22,0,2017-11-09,12324,205.40
39414,15,1,13,245,2017-11-09 00:31:19,0,2017-11-09,0,0.00
47173,9,1,13,445,2017-11-08 12:41:41,0,2017-11-08,0,0.00
138061,27,1,14,153,2017-11-07 05:55:15,0,2017-11-07,0,0.00
258960,12,1,23,259,2017-11-08 10:32:31,0,2017-11-08,0,0.00
42404,18,1,13,134,2017-11-07 03:00:00,0,2017-11-07,0,0.00
42404,18,1,19,134,2017-11-07 07:12:33,0,2017-11-07,15153,252.55
184714,15,1,17,265,2017-11-08 13:39:35,0,2017-11-08,0,0.00
67691,15,1,10,245,2017-11-08 07:11:22,0,2017-11-08,0,0.00
55184,9,1,19,244,2017-11-09 02:52:53,0,2017-11-09,0,0.00
79734,8,1,19,145,2017-11-08 09:50:41,1,2017-11-08,0,0.00
43790,18,1,32,121,2017-11-08 15:32:11,0,2017-11-08,0,0.00
48688,9,1,18,127,2017-11-09 11:31:51,0,2017-11-09,0,0.00
323229,19,396,21,213,2017-11-09 14:36:57,1,2017-11-09,0,0.00
24932,3,1,25,280,2017-11-08 03:18:06,0,2017-11-08,0,0.00
60131,21,1,19,128,2017-11-08 00:20:34,0,2017-11-08,0,0.00
65278,2,1,19,122,2017-11-07 00:55:08,0,2017-11-07,0,0.00
65278,2,1,12,401,2017-11-07 13:41:29,0,2017-11-07,45981,766.35
302085,13,1,19,477,2017-11-09 13:48:10,0,2017-11-09,0,0.00
15148,15,1,13,140,2017-11-09 02:59:30,0,2017-11-09,0,0.00
41113,12,1,19,259,2017-11-09 06:48:12,0,2017-11-09,0,0.00
19813,3,1,14,173,2017-11-07 13:48:52,0,2017-11-07,0,0.00
84196,3,1,13,19,2017-11-09 08:04:06,0,2017-11-09,0,0.00
61448,15,1,8,259,2017-11-07 08:44:58,0,2017-11-07,0,0.00
280660,5,1,11,113,2017-11-08 07:10:34,1,2017-11-08,0,0.00
280660,10,1,4,113,2017-11-08 07:11:03,1,2017-11-08,29,0.48
5648,3,1,22,130,2017-11-07 06:02:34,0,2017-11-07,0,0.00
5648,18,1,19,439,2017-11-07 10:35:19,0,2017-11-07,16365,272.75
95798,9,1,13,466,2017-11-09 09:05:17,0,2017-11-09,0,0.00
230454,11,1,26,330,2017-11-07 17:54:46,1,2017-11-07,0,0.00
49455,7,1,19,101,2017-11-09 07:04:23,0,2017-11-09,0,0.00
98529,2,1,13,122,2017-11-07 04:39:27,0,2017-11-07,0,0.00
37402,23,1,19,153,2017-11-07 23:29:45,0,2017-11-07,0,0.00
293123,14,1,16,379,2017-11-09 00:55:05,0,2017-11-09,0,0.00
255452,5,1,61,113,2017-11-08 13:17:26,1,2017-11-08,0,0.00
20215,9,1,9,127,2017-11-08 13:12:56,0,2017-11-08,0,0.00
20215,14,1,19,489,2017-11-08 14:56:00,0,2017-11-08,6184,103.07
10796,11,1,13,219,2017-11-08 04:33:10,0,2017-11-08,0,0.00
59239,3,1,13,115,2017-11-07 23:46:45,0,2017-11-07,0,0.00
102994,13,1,13,477,2017-11-08 08:37:56,0,2017-11-08,0,0.00
349491,7,1,13,101,2017-11-09 09:45:55,0,2017-11-09,0,0.00
100933,12,1,13,245,2017-11-09 06:24:20,0,2017-11-09,0,0.00
100933,9,1,22,466,2017-11-09 08:57:31,0,2017-11-09,9191,153.18
45029,14,1,13,480,2017-11-09 11:08:41,0,2017-11-09,0,0.00
104883,18,1,19,439,2017-11-08 03:06:29,0,2017-11-08,0,0.00
64723,18,1,19,121,2017-11-07 13:20:42,0,2017-11-07,0,0.00
18607,2,1,19,219,2017-11-07 07:20:43,0,2017-11-07,0,0.00
193406,3,1,19,153,2017-11-06 16:13:15,0,2017-11-06,0,0.00
193406,2,1,13,236,2017-11-06 22:40:07,1,2017-11-06,23212,386.87
193406,18,1,19,134,2017-11-06 23:04:25,0,2017-11-06,1458,24.30
19171,18,1,13,439,2017-11-09 01:47:38,0,2017-11-09,0,0.00
19171,19,0,0,347,2017-11-09 06:02:32,0,2017-11-09,15294,254.90
194849,2,1,13,477,2017-11-08 06:36:43,0,2017-11-08,0,0.00
106628,45,1,4,419,2017-11-09 14:21:13,1,2017-11-09,0,0.00
265143,3,1,18,19,2017-11-09 01:44:35,0,2017-11-09,0,0.00
265143,3,1,19,280,2017-11-09 02:46:15,0,2017-11-09,3700,61.67
25737,2,1,19,205,2017-11-06 17:07:30,0,2017-11-06,0,0.00
25737,15,1,28,245,2017-11-06 17:58:38,0,2017-11-06,3068,51.13
25737,2,1,19,205,2017-11-06 22:14:55,0,2017-11-06,15377,256.28
54508,8,1,19,145,2017-11-09 10:54:14,0,2017-11-09,0,0.00
31015,18,1,19,121,2017-11-07 04:29:53,0,2017-11-07,0,0.00
31015,3,1,13,466,2017-11-07 23:47:27,0,2017-11-07,69454,1157.57
336720,9,1,22,127,2017-11-08 23:03:31,0,2017-11-08,0,0.00
227922,12,1,18,265,2017-11-07 18:50:03,0,2017-11-07,0,0.00
218449,29,1,123,343,2017-11-08 02:04:08,1,2017-11-08,0,0.00
45841,12,1,18,265,2017-11-07 14:30:01,0,2017-11-07,0,0.00
45841,18,1,37,107,2017-11-07 16:41:51,0,2017-11-07,7910,131.83
29029,9,1,13,466,2017-11-08 14:45:17,0,2017-11-08,0,0.00
24323,1,1,6,150,2017-11-08 10:34:39,0,2017-11-08,0,0.00
119901,7,1,6,101,2017-11-09 07:20:10,0,2017-11-09,0,0.00
69234,3,1,96,421,2017-11-09 07:52:20,1,2017-11-09,0,0.00
69234,3,1,13,402,2017-11-09 08:07:17,1,2017-11-09,897,14.95
35308,11,1,9,21,2017-11-06 22:34:46,0,2017-11-06,0,0.00
35633,21,1,27,128,2017-11-06 23:41:43,0,2017-11-06,0,0.00
236534,2,1,25,122,2017-11-08 00:16:24,0,2017-11-08,0,0.00
94583,20,1,13,259,2017-11-07 05:56:12,0,2017-11-07,0,0.00
94583,24,1,22,178,2017-11-07 06:58:29,0,2017-11-07,3737,62.28
90948,7,1,19,101,2017-11-07 06:11:27,0,2017-11-07,0,0.00
90948,2,1,19,219,2017-11-07 07:46:48,0,2017-11-07,5721,95.35
90948,12,1,20,178,2017-11-07 15:43:16,0,2017-11-07,28588,476.47
112344,2,1,17,237,2017-11-09 07:33:59,0,2017-11-09,0,0.00
54524,2,1,3,205,2017-11-08 15:48:05,0,2017-11-08,0,0.00
3929,12,1,19,178,2017-11-07 23:56:12,0,2017-11-07,0,0.00
67037,5,1,28,377,2017-11-08 04:04:53,0,2017-11-08,0,0.00
67037,18,1,19,121,2017-11-08 04:20:19,0,2017-11-08,926,15.43
67037,2,1,13,237,2017-11-08 13:17:06,0,2017-11-08,32207,536.78
92922,14,1,22,467,2017-11-08 21:32:12,0,2017-11-08,0,0.00
92922,2,1,1,477,2017-11-08 23:26:01,0,2017-11-08,6829,113.82
198026,3,1,19,280,2017-11-07 02:32:34,0,2017-11-07,0,0.00
198026,14,1,14,442,2017-11-07 13:35:01,0,2017-11-07,39747,662.45
100806,27,1,19,122,2017-11-09 06:42:52,0,2017-11-09,0,0.00
94468,2,1,19,236,2017-11-07 10:58:11,0,2017-11-07,0,0.00
50883,9,1,13,232,2017-11-08 22:11:46,0,2017-11-08,0,0.00
263362,19,0,24,213,2017-11-08 01:17:30,1,2017-11-08,0,0.00
125895,18,1,13,134,2017-11-09 02:04:02,0,2017-11-09,0,0.00
266489,17,1,9,128,2017-11-09 15:08:22,0,2017-11-09,0,0.00
283825,145,344,24,320,2017-11-08 13:17:03,1,2017-11-08,0,0.00
245259,19,100,0,213,2017-11-08 14:46:05,1,2017-11-08,0,0.00
21414,12,1,13,259,2017-11-06 17:19:41,0,2017-11-06,0,0.00
354205,19,0,0,213,2017-11-09 02:35:41,1,2017-11-09,0,0.00
342949,10,1,47,113,2017-11-09 02:23:13,1,2017-11-09,0,0.00
62885,26,1,3,266,2017-11-07 07:56:45,0,2017-11-07,0,0.00
89005,12,1,19,124,2017-11-07 04:45:31,0,2017-11-07,0,0.00
118339,12,2,9,140,2017-11-09 04:30:37,0,2017-11-09,0,0.00
118339,28,1,8,135,2017-11-09 06:53:06,0,2017-11-09,8549,142.48
118339,7,1,19,101,2017-11-09 07:12:16,0,2017-11-09,1150,19.17
118339,3,1,17,211,2017-11-09 09:44:58,0,2017-11-09,9162,152.70
118339,3,1,19,424,2017-11-09 11:19:41,0,2017-11-09,5683,94.72
280125,2,1,13,477,2017-11-08 14:32:09,0,2017-11-08,0,0.00
239162,45,1,47,419,2017-11-08 15:06:16,1,2017-11-08,0,0.00
89314,45,1,13,411,2017-11-08 01:15:10,0,2017-11-08,0,0.00
78959,1,1,13,153,2017-11-08 00:11:27,0,2017-11-08,0,0.00
78959,9,1,13,334,2017-11-08 11:10:51,0,2017-11-08,39564,659.40
58588,3,1,18,402,2017-11-09 15:38:08,0,2017-11-09,0,0.00
274187,19,0,0,213,2017-11-08 15:07:40,1,2017-11-08,0,0.00
191849,9,2,9,215,2017-11-07 04:55:01,0,2017-11-07,0,0.00
110174,12,1,19,328,2017-11-07 00:20:32,0,2017-11-07,0,0.00
110174,14,1,20,360,2017-11-07 01:43:19,0,2017-11-07,4967,82.78
110174,12,1,25,242,2017-11-07 02:49:41,0,2017-11-07,3982,66.37
68215,3,1,19,280,2017-11-07 08:28:44,0,2017-11-07,0,0.00
49916,47,1,20,484,2017-11-08 02:18:51,0,2017-11-08,0,0.00
49916,12,1,13,178,2017-11-08 12:49:12,0,2017-11-08,37821,630.35
121528,19,0,0,213,2017-11-08 20:31:03,1,2017-11-08,0,0.00
97170,18,1,19,107,2017-11-07 11:29:10,0,2017-11-07,0,0.00
70372,15,1,19,140,2017-11-09 11:58:56,0,2017-11-09,0,0.00
89937,3,1,6,280,2017-11-09 02:40:40,0,2017-11-09,0,0.00
99494,35,1,8,274,2017-11-07 02:02:15,1,2017-11-07,0,0.00
25607,18,1,16,107,2017-11-08 13:11:19,0,2017-11-08,0,0.00
331584,84,0,21,101,2017-11-09 05:13:07,1,2017-11-09,0,0.00
167518,12,1,18,481,2017-11-07 10:59:28,0,2017-11-07,0,0.00
125446,19,189,29,213,2017-11-08 02:29:54,1,2017-11-08,0,0.00
125446,35,1,19,274,2017-11-08 10:34:23,1,2017-11-08,29069,484.48
18695,18,1,18,107,2017-11-08 07:07:23,0,2017-11-08,0,0.00
362615,10,1,19,203,2017-11-09 13:01:04,1,2017-11-09,0,0.00
29438,26,1,25,121,2017-11-07 00:19:14,0,2017-11-07,0,0.00
13100,12,1,13,178,2017-11-07 04:35:50,0,2017-11-07,0,0.00
49431,15,1,18,245,2017-11-09 05:37:41,0,2017-11-09,0,0.00
49431,14,1,19,480,2017-11-09 09:58:55,0,2017-11-09,15674,261.23
49431,9,1,17,127,2017-11-09 10:24:16,0,2017-11-09,1521,25.35
135198,2,1,14,243,2017-11-07 06:50:49,0,2017-11-07,0,0.00
104753,3,1,13,280,2017-11-09 00:58:40,0,2017-11-09,0,0.00
104753,18,1,9,121,2017-11-09 04:38:03,0,2017-11-09,13163,219.38
59008,15,1,13,3,2017-11-07 22:07:56,0,2017-11-07,0,0.00
72321,14,1,13,489,2017-11-07 14:27:56,0,2017-11-07,0,0.00
48239,3,1,8,480,2017-11-08 03:14:12,0,2017-11-08,0,0.00
39860,18,1,17,379,2017-11-09 05:15:51,0,2017-11-09,0,0.00
309227,34,1,19,243,2017-11-09 07:40:06,1,2017-11-09,0,0.00
76103,26,1,19,121,2017-11-06 23:33:39,0,2017-11-06,0,0.00
244531,18,1,13,121,2017-11-09 04:50:36,1,2017-11-09,0,0.00
29986,2,1,19,469,2017-11-09 02:44:28,0,2017-11-09,0,0.00
29986,9,1,13,107,2017-11-09 11:11:38,0,2017-11-09,30430,507.17
83535,26,1,17,477,2017-11-08 08:16:13,0,2017-11-08,0,0.00
144004,12,1,28,178,2017-11-09 10:11:44,0,2017-11-09,0,0.00
363659,29,1,13,213,2017-11-09 14:30:16,1,2017-11-09,0,0.00
106161,67,1,22,347,2017-11-08 12:27:20,0,2017-11-08,0,0.00
82449,15,1,12,153,2017-11-09 00:21:27,0,2017-11-09,0,0.00
82449,3,1,13,280,2017-11-09 01:25:56,0,2017-11-09,3869,64.48
82449,14,1,18,379,2017-11-09 11:35:17,0,2017-11-09,36561,609.35
334281,9,1,17,107,2017-11-09 11:44:29,0,2017-11-09,0,0.00
136593,35,1,15,274,2017-11-09 09:42:15,1,2017-11-09,0,0.00
273091,10,1,37,113,2017-11-08 14:38:49,1,2017-11-08,0,0.00
185135,3,1,9,371,2017-11-07 00:45:56,0,2017-11-07,0,0.00
98219,23,1,13,153,2017-11-07 10:28:07,0,2017-11-07,0,0.00
38725,1,1,35,439,2017-11-09 00:57:12,0,2017-11-09,0,0.00
273698,9,1,17,445,2017-11-07 19:40:15,1,2017-11-07,0,0.00
92738,2,1,12,477,2017-11-07 04:04:01,0,2017-11-07,0,0.00
105116,2,1,13,477,2017-11-08 08:14:20,0,2017-11-08,0,0.00
132104,8,1,13,145,2017-11-07 03:46:14,0,2017-11-07,0,0.00
95098,6,1,16,459,2017-11-09 15:13:53,0,2017-11-09,0,0.00
95559,14,1,13,463,2017-11-07 10:15:21,0,2017-11-07,0,0.00
65634,3,1,13,280,2017-11-09 03:09:57,0,2017-11-09,0,0.00
65634,3,1,17,489,2017-11-09 14:45:13,0,2017-11-09,41716,695.27
192775,5,1,27,113,2017-11-07 02:05:15,1,2017-11-07,0,0.00
35613,3,1,19,280,2017-11-08 05:22:16,0,2017-11-08,0,0.00
178947,19,1086,24,213,2017-11-07 10:00:48,1,2017-11-07,0,0.00
68247,2,1,41,219,2017-11-09 05:31:52,0,2017-11-09,0,0.00
145588,19,0,0,213,2017-11-07 00:11:10,1,2017-11-07,0,0.00
80212,13,1,8,477,2017-11-08 10:43:05,0,2017-11-08,0,0.00
187662,3,1,13,130,2017-11-07 09:10:49,0,2017-11-07,0,0.00
29101,18,1,30,121,2017-11-06 23:52:27,0,2017-11-06,0,0.00
20215,6,1,22,459,2017-11-07 11:40:35,0,2017-11-07,0,0.00
20215,13,1,19,477,2017-11-07 20:54:59,0,2017-11-07,33264,554.40
103899,3,2,17,135,2017-11-07 00:20:31,0,2017-11-07,0,0.00
103899,12,1,16,481,2017-11-07 00:57:19,0,2017-11-07,2208,36.80
103899,2,1,17,219,2017-11-07 03:04:33,0,2017-11-07,7634,127.23
326105,29,1,19,213,2017-11-09 07:15:39,1,2017-11-09,0,0.00
184368,66,1,20,101,2017-11-07 00:31:33,1,2017-11-07,0,0.00
90731,35,1,13,21,2017-11-09 13:49:20,1,2017-11-09,0,0.00
254212,72,1,22,101,2017-11-08 14:50:50,1,2017-11-08,0,0.00
260863,72,1,17,101,2017-11-08 02:14:36,1,2017-11-08,0,0.00
128788,19,136,24,282,2017-11-07 08:11:45,1,2017-11-07,0,0.00
80166,21,1,32,128,2017-11-08 21:52:09,0,2017-11-08,0,0.00
118578,12,1,16,178,2017-11-08 07:26:09,0,2017-11-08,0,0.00
9358,19,0,24,213,2017-11-07 21:54:46,0,2017-11-07,0,0.00
36394,3,1,18,424,2017-11-09 01:03:14,0,2017-11-09,0,0.00
329500,19,0,21,213,2017-11-09 01:43:28,1,2017-11-09,0,0.00
125481,21,1,19,232,2017-11-07 16:39:36,0,2017-11-07,0,0.00
134401,18,1,19,134,2017-11-08 08:05:34,0,2017-11-08,0,0.00
134401,27,1,12,122,2017-11-08 19:32:35,0,2017-11-08,41221,687.02
596,10,1,36,377,2017-11-07 07:44:25,0,2017-11-07,0,0.00
22641,18,1,13,107,2017-11-07 08:16:56,0,2017-11-07,0,0.00
34980,3,1,13,280,2017-11-08 02:39:15,0,2017-11-08,0,0.00
34980,3,1,19,317,2017-11-08 08:32:26,0,2017-11-08,21191,353.18
34980,9,1,13,134,2017-11-08 16:41:21,0,2017-11-08,29335,488.92
34980,2,1,22,236,2017-11-08 19:07:16,0,2017-11-08,8755,145.92
100276,9,1,1,448,2017-11-09 02:21:43,1,2017-11-09,0,0.00
100276,15,1,11,245,2017-11-09 03:25:55,0,2017-11-09,3852,64.20
43142,15,1,15,245,2017-11-08 10:12:45,0,2017-11-08,0,0.00
43142,3,1,13,379,2017-11-08 12:10:46,0,2017-11-08,7081,118.02
348230,39,1,19,101,2017-11-09 06:02:54,1,2017-11-09,0,0.00
88340,2,1,22,477,2017-11-08 07:33:13,0,2017-11-08,0,0.00
88340,27,1,13,122,2017-11-08 16:40:51,0,2017-11-08,32858,547.63
292925,28,1,19,135,2017-11-09 12:50:37,0,2017-11-09,0,0.00
2603,15,1,20,245,2017-11-06 16:40:50,0,2017-11-06,0,0.00
117643,24,1,9,105,2017-11-07 04:01:17,0,2017-11-07,0,0.00
84568,18,1,40,107,2017-11-08 09:20:43,0,2017-11-08,0,0.00
116677,3,1,17,280,2017-11-08 11:52:45,0,2017-11-08,0,0.00
79352,15,1,15,265,2017-11-07 05:05:24,0,2017-11-07,0,0.00
101278,1,1,17,118,2017-11-08 00:11:21,0,2017-11-08,0,0.00
11206,6,1,19,125,2017-11-07 09:44:50,0,2017-11-07,0,0.00
142813,12,1,8,481,2017-11-07 04:06:20,0,2017-11-07,0,0.00
135773,3,1,47,115,2017-11-07 03:50:54,0,2017-11-07,0,0.00
17386,12,1,13,245,2017-11-07 22:13:58,0,2017-11-07,0,0.00
68379,13,1,13,477,2017-11-08 01:13:51,0,2017-11-08,0,0.00
56225,15,1,13,278,2017-11-09 10:48:53,0,2017-11-09,0,0.00
78600,18,1,13,107,2017-11-09 12:47:45,0,2017-11-09,0,0.00
112303,12,1,19,277,2017-11-07 00:40:17,0,2017-11-07,0,0.00
112303,12,1,19,245,2017-11-07 15:48:50,0,2017-11-07,54513,908.55
36591,3,1,18,379,2017-11-07 11:48:53,0,2017-11-07,0,0.00
39569,5,1,30,113,2017-11-09 14:07:04,1,2017-11-09,0,0.00
228225,14,1,3,349,2017-11-09 01:53:07,0,2017-11-09,0,0.00
149279,9,1,19,442,2017-11-08 02:22:04,0,2017-11-08,0,0.00
201985,19,0,50,268,2017-11-07 15:51:06,0,2017-11-07,0,0.00
102350,1,1,22,377,2017-11-07 03:00:01,0,2017-11-07,0,0.00
244272,10,1,17,203,2017-11-09 08:19:16,1,2017-11-09,0,0.00
56784,9,1,19,234,2017-11-08 13:57:15,0,2017-11-08,0,0.00
77730,3,1,26,280,2017-11-08 06:58:43,0,2017-11-08,0,0.00
161606,15,1,9,140,2017-11-07 23:56:41,0,2017-11-07,0,0.00
76856,2,1,13,122,2017-11-09 01:40:09,0,2017-11-09,0,0.00
35316,3,1,19,424,2017-11-07 19:09:38,0,2017-11-07,0,0.00
314507,19,0,24,213,2017-11-09 14:35:16,1,2017-11-09,0,0.00
25072,20,1,19,478,2017-11-09 01:31:35,0,2017-11-09,0,0.00
58730,6,1,27,125,2017-11-08 01:15:36,0,2017-11-08,0,0.00
111423,9,1,13,442,2017-11-09 09:59:41,0,2017-11-09,0,0.00
5275,9,1,19,258,2017-11-09 08:29:10,0,2017-11-09,0,0.00
39361,18,1,6,121,2017-11-07 08:58:11,0,2017-11-07,0,0.00
39361,12,1,6,265,2017-11-07 12:55:42,0,2017-11-07,14251,237.52
