ip,app,total_clicks,click_time_range
117209,3,1,0
17192,2,1,0
93273,3,1,0
200948,18,1,0
92618,18,1,0
239282,2,1,0
97698,18,1,0
186104,3,1,0
34562,12,1,0
56639,3,1,0
140308,29,1,0
33877,9,1,0
129243,9,1,0
16540,23,1,0
184875,3,1,0
65390,15,1,0
12358,26,1,0
4192,9,1,0
61168,9,1,0
119985,18,2,2382
109209,9,1,0
77148,12,1,0
16464,11,1,0
118383,14,1,0
101396,14,1,0
58660,15,1,0
82843,1,2,772
5248,3,2,1515
45959,3,1,0
2437,2,1,0
21042,9,1,0
89278,21,1,0
125895,26,1,0
255594,19,1,0
116433,3,1,0
266033,12,1,0
105560,26,2,1665
16414,18,1,0
95509,14,1,0
141362,66,1,0
12806,35,1,0
330662,5,1,0
67249,35,1,0
49245,18,1,0
36373,2,1,0
211075,32,1,0
40342,9,1,0
94119,19,1,0
46739,8,1,0
41312,15,1,0
13126,3,1,0
73954,64,1,0
128608,19,1,0
53422,10,1,0
88180,3,1,0
53820,11,1,0
58882,8,1,0
65492,3,1,0
47148,3,1,0
47534,151,1,0
203499,12,1,0
11139,8,1,0
27879,23,1,0
42688,10,1,0
250441,19,1,0
71295,12,1,0
320549,19,1,0
93226,7,1,0
52798,15,1,0
43838,9,1,0
66907,2,1,0
66240,8,1,0
90970,3,1,0
50307,12,1,0
93558,12,1,0
90485,19,2,2213
51992,21,1,0
94143,26,1,0
265385,12,1,0
257204,19,1,0
142662,9,1,0
223635,2,1,0
86405,18,1,0
38527,8,1,0
41091,2,1,0
161815,15,1,0
8301,14,1,0
6757,9,1,0
27526,11,1,0
169963,10,1,0
25129,18,1,0
85328,15,1,0
251954,11,1,0
67535,11,1,0
196511,35,1,0
72467,18,1,0
71198,12,1,0
39958,9,1,0
76900,14,2,3671
172483,18,1,0
276883,45,1,0
202675,3,1,0
119850,14,1,0
11037,14,1,0
13088,2,1,0
119369,56,1,0
8210,2,2,603
78787,18,1,0
232047,12,1,0
39430,9,1,0
298396,18,1,0
82150,3,1,0
244573,19,1,0
39049,35,1,0
73978,8,1,0
297913,12,1,0
115974,6,2,627
176568,15,1,0
174626,2,1,0
18312,3,1,0
109735,11,1,0
87696,18,1,0
284384,3,1,0
254,3,1,0
101487,15,1,0
102768,6,1,0
106279,21,1,0
18348,15,1,0
58827,18,1,0
209833,3,1,0
55424,2,1,0
334203,10,1,0
114678,64,1,0
21559,12,1,0
124064,18,1,0
73263,12,1,0
13639,12,1,0
57591,13,1,0
49663,19,1,0
7308,12,1,0
10072,12,1,0
123938,14,1,0
196973,9,1,0
52660,14,1,0
129094,23,1,0
100084,18,1,0
186888,64,1,0
48525,35,1,0
123940,24,1,0
44926,48,1,0
130938,25,1,0
79182,64,1,0
81239,26,1,0
105587,64,1,0
101378,10,1,0
95692,3,1,0
44406,14,1,0
95509,9,1,0
215494,29,1,0
52076,14,1,0
69315,18,2,1136
88370,3,2,2302
72870,158,1,0
92780,12,1,0
65113,25,1,0
119289,22,1,0
74090,14,1,0
197934,9,1,0
89585,23,1,0
50271,18,1,0
71654,12,1,0
210429,3,1,0
1468,15,1,0
101380,3,1,0
72534,9,1,0
230967,45,1,0
58466,3,2,1515
119377,3,2,1325
177912,3,2,415
105714,2,1,0
162073,86,1,0
69753,3,1,0
81076,35,1,0
206770,3,1,0
72956,1,1,0
125954,9,1,0
66218,27,1,0
86179,3,1,0
104512,55,1,0
76867,19,1,0
114206,2,1,0
129123,2,1,0
269589,2,1,0
77937,3,1,0
44725,47,1,0
60725,12,2,2818
109643,18,1,0
127191,5,1,0
2382,3,1,0
66934,13,1,0
132994,11,1,0
165263,15,1,0
8451,1,1,0
48708,18,1,0
148012,19,1,0
175088,13,1,0
78446,8,1,0
88951,12,1,0
34486,19,1,0
17165,2,1,0
25394,9,1,0
10392,23,1,0
49963,1,1,0
52039,2,1,0
197056,3,1,0
25337,3,2,1470
244244,19,1,0
21918,11,1,0
75393,15,2,2441
76718,9,1,0
82794,19,1,0
24565,18,1,0
129675,2,1,0
152574,64,1,0
49462,9,2,2653
51298,8,2,2520
24847,9,1,0
4831,3,1,0
109209,18,1,0
253003,5,1,0
101096,29,1,0
103049,23,1,0
92884,12,1,0
67285,18,1,0
231001,19,1,0
113036,18,1,0
105808,2,2,800
19606,22,1,0
27020,3,2,1240
217691,45,1,0
118963,3,1,0
208827,1,1,0
17204,6,1,0
17341,2,1,0
123651,1,1,0
119818,15,1,0
219997,3,1,0
28010,9,1,0
73891,8,1,0
35466,18,1,0
323229,19,1,0
11926,19,1,0
97919,26,1,0
33888,3,1,0
26934,9,1,0
110226,15,1,0
248917,15,1,0
25588,9,2,36
39107,8,1,0
328193,19,1,0
35017,14,1,0
20304,18,1,0
67241,15,1,0
115599,72,1,0
48548,1,1,0
5574,12,2,1145
99523,3,1,0
89155,15,1,0
67772,9,1,0
133821,12,1,0
111186,3,1,0
319215,19,1,0
99887,19,1,0
26905,2,1,0
285451,20,1,0
324047,12,1,0
141180,9,1,0
55763,12,1,0
353100,50,1,0
113412,12,1,0
50251,3,2,1228
34980,18,1,0
262074,1,1,0
108131,3,1,0
53436,18,1,0
90319,26,1,0
13647,12,1,0
364300,9,1,0
339839,5,1,0
14563,15,1,0
43395,15,1,0
103091,35,1,0
131404,19,1,0
58561,10,1,0
32395,15,1,0
7664,18,2,305
14236,2,1,0
67879,15,2,652
22935,14,1,0
284223,19,1,0
290737,18,1,0
211520,9,1,0
60136,1,1,0
18016,3,1,0
171401,2,1,0
236853,10,1,0
261187,11,1,0
107670,2,1,0
56664,19,1,0
12134,35,1,0
11388,26,1,0
10314,9,1,0
187243,15,1,0
182643,12,1,0
103603,2,1,0
155990,19,1,0
3339,3,1,0
144022,23,1,0
162045,15,1,0
121909,1,1,0
180482,12,1,0
85354,28,1,0
4248,13,1,0
94146,35,1,0
272877,58,1,0
20753,15,1,0
142259,12,1,0
122880,14,1,0
101349,18,1,0
48212,8,1,0
120638,3,1,0
22978,18,1,0
98971,64,1,0
46516,35,1,0
116706,9,1,0
99915,15,1,0
71348,12,1,0
108809,9,1,0
14044,8,1,0
105406,12,2,477
25131,3,1,0
73487,64,1,0
7389,35,1,0
20576,15,1,0
124973,2,1,0
23554,18,1,0
35155,14,1,0
45169,2,1,0
19318,1,1,0
157378,9,1,0
56707,26,1,0
193061,9,1,0
93744,12,1,0
187227,9,1,0
19014,12,2,2344
18108,9,1,0
75305,2,2,75
225586,19,1,0
139935,14,1,0
310766,5,1,0
217021,5,1,0
3101,23,1,0
71597,18,1,0
514,3,1,0
165654,3,1,0
114490,15,2,1469
31461,14,1,0
37980,15,1,0
125338,3,1,0
97773,3,4,2903
26050,2,1,0
120215,25,1,0
65793,3,1,0
29001,9,1,0
108930,8,1,0
97500,15,1,0
14893,3,1,0
264808,9,1,0
37919,12,4,1565
341863,10,1,0
314645,15,1,0
14913,8,1,0
75795,3,1,0
105560,11,1,0
233952,19,1,0
203388,19,1,0
100212,107,1,0
42240,19,1,0
146548,15,1,0
53479,14,1,0
37367,15,1,0
102994,13,1,0
86979,14,1,0
120195,9,2,514
25201,26,1,0
198709,15,1,0
125726,1,1,0
98261,8,1,0
46023,9,1,0
24252,18,1,0
113397,3,1,0
78725,13,1,0
43511,18,1,0
178721,19,1,0
92300,18,1,0
114461,2,10,3040
88283,14,1,0
21461,9,1,0
108641,26,1,0
4680,39,1,0
66353,12,1,0
52094,9,1,0
107619,3,1,0
72469,2,1,0
221147,18,1,0
163648,45,1,0
45929,18,1,0
153862,2,1,0
66677,18,1,0
72767,2,1,0
102652,3,1,0
124576,12,2,1052
73916,9,1,0
115130,2,1,0
109425,2,1,0
86812,2,1,0
112302,9,4,242
101894,29,1,0
8318,13,1,0
105181,17,2,1896
81501,28,1,0
59339,3,1,0
112346,8,1,0
31512,14,1,0
234900,3,2,1684
83306,9,1,0
340506,66,1,0
73027,3,1,0
1584,3,1,0
70343,20,1,0
45208,3,1,0
3582,29,1,0
248265,18,1,0
264654,10,1,0
148507,3,1,0
43852,12,1,0
151908,11,1,0
118597,107,1,0
55211,12,1,0
160216,3,1,0
60244,13,1,0
191927,13,1,0
61288,18,1,0
8995,2,1,0
293636,19,1,0
216665,10,1,0
135987,17,1,0
59951,8,1,0
3294,13,1,0
10065,15,1,0
31372,12,1,0
229183,18,1,0
65822,15,1,0
76610,12,1,0
154604,150,1,0
81300,17,1,0
21280,15,1,0
89141,13,1,0
8391,15,1,0
120038,18,1,0
139669,2,1,0
52043,13,1,0
116949,9,1,0
58237,2,2,1216
118157,9,1,0
28963,64,1,0
119670,2,1,0
61785,13,1,0
353809,10,1,0
106403,35,1,0
116657,3,1,0
345336,19,1,0
146711,8,1,0
55695,2,1,0
86436,1,1,0
115974,9,1,0
43142,15,1,0
124528,8,1,0
52024,3,5,3117
57519,13,1,0
73516,24,1,0
130847,3,2,494
43802,2,1,0
114802,15,1,0
107922,1,1,0
94422,3,1,0
109676,2,2,1111
238817,19,1,0
133331,3,1,0
205001,10,1,0
230876,29,1,0
212485,9,1,0
192030,3,1,0
84869,37,1,0
123839,2,2,2096
3332,35,1,0
41450,13,1,0
206399,12,2,2547
88202,15,1,0
253572,19,1,0
154098,3,1,0
37287,12,1,0
76430,9,1,0
51784,8,1,0
8282,18,1,0
244253,2,1,0
78529,12,2,1047
44335,3,1,0
25118,27,1,0
75684,9,2,283
16656,20,1,0
72986,3,1,0
4678,15,1,0
42153,18,1,0
248725,45,1,0
92921,9,1,0
104811,15,1,0
33791,9,1,0
95087,2,1,0
306534,15,1,0
14759,3,1,0
76575,22,1,0
306473,3,1,0
129877,5,1,0
34457,3,2,1229
123400,9,1,0
195928,26,1,0
198525,11,1,0
27012,19,1,0
68847,32,1,0
312353,19,1,0
62083,8,1,0
329449,19,1,0
17873,18,2,589
109005,2,1,0
28750,15,1,0
264991,19,1,0
71740,12,1,0
64435,12,2,1000
54982,2,1,0
108504,5,1,0
266293,10,1,0
86754,3,2,76
300541,66,1,0
74973,3,1,0
38614,37,1,0
75634,18,2,1704
130373,14,1,0
109394,9,1,0
23306,3,1,0
126302,13,1,0
173893,1,1,0
106178,6,2,712
285753,3,1,0
12389,2,1,0
59837,2,1,0
35901,22,1,0
70583,12,1,0
111923,3,2,1282
112585,11,1,0
122346,110,1,0
28590,9,1,0
74698,2,1,0
137999,3,1,0
77048,3,7,4181
95696,15,1,0
119356,8,1,0
125222,9,5,3629
54748,15,1,0
68302,12,1,0
69043,15,1,0
102181,12,1,0
205513,9,1,0
119127,3,1,0
90966,1,1,0
44574,18,2,961
51665,3,1,0
55876,2,3,1122
4553,21,1,0
284963,2,1,0
237189,2,1,0
120901,2,1,0
36613,2,1,0
350043,29,1,0
13597,18,3,2754
91799,12,1,0
4382,9,1,0
39860,18,1,0
108560,12,1,0
97479,14,1,0
66112,25,1,0
356296,3,1,0
168212,18,1,0
79909,14,1,0
37535,12,1,0
104966,12,1,0
3964,64,1,0
249008,32,1,0
194278,12,1,0
335513,12,1,0
56580,2,1,0
76517,14,1,0
14492,2,1,0
100971,5,1,0
145332,45,1,0
197271,2,1,0
37240,36,1,0
18703,2,3,3036
93291,9,1,0
196158,3,2,2105
150987,3,1,0
305433,3,1,0
28084,3,1,0
183574,34,1,0
105603,25,1,0
168880,9,1,0
29533,2,2,2314
48552,28,1,0
88743,12,1,0
91324,2,1,0
29330,35,1,0
14290,29,1,0
59955,9,1,0
124339,3,1,0
15540,9,1,0
76540,18,1,0
221202,9,1,0
104791,9,1,0
245975,34,1,0
1256,15,2,1161
203147,19,1,0
239490,29,1,0
90811,9,1,0
12548,15,1,0
154925,12,1,0
203127,9,1,0
105519,2,1,0
196,9,1,0
145883,29,1,0
84004,26,1,0
1462,26,1,0
107091,8,1,0
124936,35,1,0
299912,5,2,24
222598,3,1,0
342534,29,1,0
362485,3,1,0
118315,7,2,1213
100519,9,1,0
118420,11,1,0
2941,8,2,3417
124098,2,1,0
144979,12,1,0
64252,15,1,0
20848,12,1,0
316684,15,1,0
104679,12,1,0
85258,12,1,0
187549,3,1,0
96402,19,1,0
198666,21,1,0
103677,9,1,0
249827,29,1,0
119349,1,3,1595
182306,2,1,0
14381,2,1,0
33551,26,1,0
28393,3,1,0
56988,8,1,0
53972,18,1,0
31859,35,1,0
67734,9,1,0
112628,2,1,0
79881,19,1,0
7645,18,2,3170
113711,21,1,0
42561,2,1,0
29025,3,1,0
55874,21,2,284
71424,13,1,0
152714,11,1,0
72849,12,1,0
107968,27,1,0
202713,18,1,0
123894,18,1,0
211106,9,1,0
161330,18,1,0
45929,14,1,0
246970,45,1,0
63304,18,1,0
89652,3,1,0
100182,17,3,3217
163386,12,1,0
249170,9,1,0
123872,2,1,0
347299,12,1,0
28842,35,1,0
39480,14,1,0
7625,14,1,0
69395,72,1,0
100275,14,5,1429
112806,9,1,0
258072,145,1,0
83704,13,1,0
91836,15,1,0
222524,39,1,0
166139,11,1,0
95124,14,1,0
136721,29,1,0
285594,3,1,0
40440,7,1,0
32457,18,1,0
311726,24,1,0
60159,15,3,2582
53454,24,1,0
159761,2,5,3461
114904,14,2,1700
29958,3,1,0
53529,15,2,50
14874,2,2,340
109217,15,1,0
264817,45,1,0
163698,18,1,0
39123,12,1,0
55695,11,1,0
159787,19,1,0
277081,19,1,0
157876,12,1,0
37774,12,4,1831
256595,2,1,0
175516,64,1,0
14300,6,1,0
101435,9,2,794
65762,2,1,0
220491,45,1,0
101626,12,1,0
40077,12,1,0
119531,14,3,707
175033,64,1,0
29567,15,1,0
79001,2,1,0
115039,3,1,0
187156,18,1,0
201986,12,1,0
362623,8,1,0
291072,7,1,0
52920,15,1,0
79909,11,1,0
85541,28,1,0
207461,19,1,0
49729,23,1,0
3271,3,1,0
189488,1,1,0
276158,5,1,0
80424,12,1,0
22455,64,1,0
7094,3,1,0
93411,9,1,0
114836,2,1,0
92383,18,1,0
128736,35,1,0
41142,2,1,0
211819,15,1,0
124433,14,1,0
109938,3,1,0
50504,2,1,0
170860,24,1,0
19156,12,1,0
215131,14,1,0
76655,2,1,0
24876,15,1,0
104403,15,1,0
15214,6,1,0
13772,5,1,0
179892,12,1,0
43841,35,1,0
120277,3,1,0
328882,17,1,0
347458,23,1,0
44067,165,1,0
66907,9,1,0
101863,24,1,0
121375,2,1,0
41142,18,1,0
68703,18,1,0
89889,15,1,0
16605,19,1,0
96862,12,1,0
86781,12,1,0
100393,12,5,3783
30372,3,1,0
110055,14,1,0
38304,2,1,0
93641,3,1,0
75632,8,1,0
95006,1,1,0
95672,9,1,0
179812,2,1,0
236651,10,2,0
337272,20,1,0
122383,15,1,0
138561,64,2,974
315408,125,1,0
318367,5,1,0
10847,35,1,0
82843,2,1,0
121346,12,1,0
97684,2,2,1710
71821,35,1,0
5564,9,1,0
119798,18,2,1790
34600,29,1,0
108448,9,1,0
87140,3,1,0
8469,12,1,0
66769,15,1,0
68247,2,1,0
135007,29,1,0
285192,12,1,0
90997,7,1,0
222029,19,1,0
77328,23,1,0
121862,26,1,0
172220,9,1,0
121428,58,1,0
258242,1,1,0
141423,6,1,0
187891,2,1,0
44290,9,1,0
85192,24,2,3013
55819,14,1,0
44574,12,1,0
236248,84,1,0
189176,9,1,0
312667,45,1,0
104753,18,2,2187
125288,21,1,0
42105,12,1,0
66821,3,1,0
36173,15,1,0
78529,18,1,0
32661,2,1,0
48206,13,1,0
362924,19,1,0
41208,2,1,0
88281,7,2,504
28842,22,1,0
155586,72,1,0
90837,19,2,2462
14430,9,1,0
36553,9,1,0
90485,224,1,0
90904,21,1,0
11483,15,1,0
77305,18,1,0
101527,14,1,0
59846,15,1,0
164839,3,1,0
212836,10,1,0
31467,21,1,0
33270,29,1,0
20152,23,1,0
111663,1,1,0
98944,14,1,0
93460,3,1,0
29346,2,1,0
6213,15,1,0
89645,19,1,0
11506,12,1,0
554,9,1,0
152376,10,1,0
4521,18,2,1376
92834,14,1,0
138685,24,1,0
47720,11,1,0
48646,3,3,1235
62565,12,1,0
102511,21,1,0
19280,14,1,0
34387,2,2,335
89003,15,1,0
152311,18,1,0
89251,18,1,0
48862,14,1,0
26799,15,1,0
24905,15,1,0
3618,18,1,0
144054,12,1,0
25705,1,1,0
56411,23,1,0
89557,2,1,0
111008,7,1,0
48282,13,2,1419
38633,21,1,0
120,3,1,0
52798,12,2,834
294734,2,1,0
268126,19,1,0
42266,15,2,2519
81550,12,1,0
46899,28,1,0
202827,13,1,0
102680,3,1,0
80571,27,1,0
98424,2,1,0
162676,32,1,0
58911,9,1,0
41691,9,1,0
72831,19,1,0
99897,9,1,0
148515,9,1,0
5619,3,1,0
36416,3,1,0
82971,9,1,0
97646,56,1,0
173879,9,1,0
111453,14,1,0
90485,21,1,0
54157,12,1,0
117725,18,1,0
99206,3,1,0
161906,2,1,0
4414,2,1,0
79671,3,1,0
78910,18,1,0
102607,14,1,0
128948,37,1,0
213731,2,1,0
227749,1,1,0
121376,13,1,0
37233,121,1,0
125319,35,1,0
29171,2,1,0
148508,2,1,0
341851,3,1,0
39020,29,1,0
80890,3,1,0
149857,72,1,0
333543,19,1,0
47372,1,1,0
159907,3,1,0
35129,6,1,0
109340,3,1,0
95984,35,1,0
99613,2,2,1703
113964,19,1,0
37422,14,1,0
149006,64,1,0
23000,17,1,0
119119,3,2,1221
190164,35,1,0
152180,14,1,0
50386,12,1,0
351837,3,1,0
77537,3,1,0
185157,35,1,0
83488,12,1,0
119284,1,1,0
95820,1,1,0
51609,39,1,0
120603,9,1,0
85327,9,1,0
121095,26,1,0
69794,3,1,0
201590,35,1,0
918,32,1,0
299050,34,1,0
123722,3,2,648
58172,2,1,0
339826,19,1,0
28359,14,1,0
75931,2,1,0
226911,3,1,0
123984,18,1,0
39546,2,1,0
41866,11,1,0
46573,35,1,0
129595,19,1,0
149151,2,1,0
163863,13,1,0
20627,15,1,0
119039,12,3,771
7360,2,1,0
5147,12,9,2185
27597,2,1,0
123722,35,1,0
41471,13,1,0
127088,14,1,0
41471,2,1,0
28223,2,1,0
180811,5,1,0
104366,28,1,0
3766,20,1,0
96001,15,1,0
21534,3,1,0
127321,2,1,0
95294,12,2,86
169741,28,1,0
193108,15,1,0
92904,3,2,574
77523,2,1,0
123152,39,1,0
192200,1,1,0
92491,18,1,0
41200,2,1,0
63398,12,1,0
69982,12,1,0
13647,23,1,0
300600,3,1,0
6860,19,1,0
204700,2,1,0
228090,2,1,0
131520,12,1,0
84697,3,1,0
325684,12,1,0
34912,9,2,676
8180,23,1,0
110958,15,1,0
38875,7,1,0
109604,3,1,0
38604,3,1,0
99503,9,1,0
130824,12,1,0
296764,35,1,0
347661,19,1,0
98102,12,4,2742
125921,15,1,0
64307,23,1,0
108181,12,1,0
267851,27,1,0
14764,15,2,1715
30587,8,1,0
68371,14,2,1425
123872,15,1,0
234464,3,1,0
124471,9,1,0
31342,17,1,0
80466,21,1,0
107775,8,1,0
83651,13,1,0
15609,18,1,0
91564,18,1,0
77983,15,1,0
51298,3,1,0
129310,9,1,0
39756,12,1,0
43931,3,1,0
115198,3,1,0
95434,9,3,1643
321766,45,1,0
23167,12,1,0
14512,2,1,0
82410,9,1,0
300759,9,1,0
38702,11,1,0
46305,3,1,0
126348,35,1,0
64428,9,2,785
123300,29,1,0
136747,12,1,0
72056,13,1,0
99494,35,1,0
248132,29,1,0
89221,15,1,0
123733,25,1,0
189634,3,1,0
289244,17,1,0
71535,9,1,0
10355,3,1,0
76211,21,1,0
41709,15,1,0
169798,26,1,0
76932,15,1,0
31421,72,1,0
4919,64,1,0
76932,12,1,0
90837,1,1,0
22305,27,1,0
115803,3,1,0
150381,1,1,0
14116,11,1,0
22647,6,1,0
20132,12,1,0
78896,12,1,0
116067,9,1,0
95631,1,1,0
209423,15,1,0
25818,20,1,0
43144,2,1,0
151739,1,1,0
38795,3,1,0
176486,10,2,750
79671,28,1,0
268581,29,1,0
44960,9,1,0
161328,18,1,0
84687,8,1,0
42949,18,1,0
182994,5,1,0
44465,15,1,0
264256,18,1,0
203640,9,1,0
285541,13,1,0
61780,2,1,0
23271,15,1,0
31439,9,1,0
53942,15,1,0
209244,8,1,0
156919,2,1,0
105593,160,1,0
55141,15,1,0
27658,3,1,0
319103,11,1,0
89318,9,1,0
329547,9,1,0
8539,3,1,0
342382,9,1,0
19790,39,1,0
41030,15,1,0
17628,1,1,0
77763,12,1,0
124385,5,1,0
22473,15,1,0
48009,23,1,0
363512,3,1,0
71187,19,1,0
108937,18,1,0
99136,12,1,0
165408,18,1,0
98349,19,1,0
77772,2,2,1149
40289,2,1,0
79745,9,2,2202
25237,3,1,0
108942,11,1,0
75355,9,1,0
42254,21,1,0
29567,12,1,0
121028,12,1,0
83604,64,1,0
154527,9,1,0
229594,1,1,0
61105,2,1,0
62129,8,1,0
85442,13,1,0
34700,3,1,0
111628,1,1,0
164648,12,1,0
116066,13,1,0
266519,84,1,0
97500,14,2,86
109119,3,1,0
71870,12,1,0
82207,8,1,0
63205,3,1,0
124541,1,1,0
111182,2,2,390
104470,12,1,0
58804,27,1,0
62339,1,1,0
4019,19,1,0
56090,15,1,0
179578,8,1,0
98871,1,1,0
37417,2,1,0
138890,15,1,0
95631,15,1,0
37763,12,1,0
143414,1,1,0
347175,15,1,0
93808,12,1,0
23674,87,1,0
203008,11,1,0
125217,2,1,0
23674,17,1,0
304519,13,1,0
239013,15,1,0
151097,35,1,0
103284,2,1,0
202125,18,1,0
317613,3,1,0
66356,32,1,0
84594,3,1,0
253130,45,1,0
102551,18,1,0
31616,23,1,0
29678,15,1,0
35067,64,1,0
208265,3,1,0
351655,5,1,0
127219,9,1,0
311101,5,1,0
280448,19,1,0
94695,2,1,0
228069,72,1,0
1840,3,1,0
44552,1,1,0
121767,12,1,0
95442,32,1,0
18362,2,2,949
2638,15,1,0
124038,3,1,0
78446,35,1,0
84996,3,1,0
104533,26,1,0
227685,29,1,0
79271,3,1,0
29300,1,1,0
203998,3,1,0
120883,3,4,2907
121557,8,1,0
176871,2,1,0
17780,3,1,0
45992,14,2,1601
145771,2,1,0
75305,3,2,168
88914,3,1,0
25818,2,5,2718
120452,3,1,0
124483,12,1,0
83158,8,1,0
20215,14,3,1389
64710,18,1,0
241803,72,1,0
114655,19,1,0
217319,2,1,0
207992,12,1,0
160812,8,1,0
99548,1,1,0
47089,3,1,0
55892,11,1,0
36578,24,1,0
168778,9,1,0
71178,29,1,0
96174,15,1,0
95792,11,1,0
119377,9,1,0
52805,9,1,0
58883,18,1,0
336873,15,1,0
9232,18,1,0
21851,18,1,0
34253,3,1,0
223983,3,1,0
114547,13,1,0
12806,21,1,0
76921,12,1,0
17149,64,2,2137
8292,14,1,0
72643,2,1,0
178278,3,1,0
115292,2,1,0
81548,9,2,930
99853,3,1,0
31382,3,1,0
238894,3,1,0
184469,19,1,0
44022,7,1,0
199513,3,1,0
44260,9,1,0
71723,2,1,0
55930,23,1,0
347972,27,1,0
28714,2,1,0
10239,21,1,0
121296,18,1,0
42289,1,1,0
54132,14,1,0
55694,6,1,0
105603,9,2,66
133652,12,1,0
67439,107,1,0
15142,9,1,0
43881,9,1,0
222593,71,1,0
41725,18,1,0
267641,19,1,0
58575,19,1,0
309794,15,1,0
5348,25,3,1490
81629,21,1,0
13128,12,1,0
8911,3,1,0
299928,19,1,0
3882,14,1,0
49673,3,1,0
39215,3,1,0
40046,12,1,0
118597,12,1,0
163938,15,1,0
49447,3,1,0
49426,2,2,83
279535,15,1,0
216011,45,1,0
110928,12,1,0
98293,13,2,1353
56043,12,1,0
257354,45,1,0
33947,9,1,0
2189,3,1,0
103815,3,1,0
54632,11,1,0
62196,3,1,0
14764,2,4,1622
70795,3,1,0
198129,10,1,0
96937,18,1,0
79909,93,1,0
121909,18,1,0
55642,3,2,2072
80827,23,1,0
77610,2,1,0
14225,2,1,0
119502,2,1,0
101501,3,1,0
1519,9,1,0
7690,9,1,0
60348,2,5,1988
205573,14,1,0
284444,19,1,0
120510,26,1,0
184260,3,1,0
313947,21,1,0
302568,45,1,0
59208,3,1,0
195702,12,1,0
122982,23,1,0
74077,19,1,0
320061,19,1,0
117807,35,1,0
1543,2,1,0
26858,12,1,0
88281,27,1,0
66289,18,1,0
63109,18,1,0
3582,1,1,0
87842,8,1,0
237874,19,1,0
194849,2,1,0
13212,19,1,0
322698,96,1,0
80335,35,2,938
29836,14,1,0
230339,2,1,0
181189,11,1,0
165773,21,1,0
66184,29,1,0
304163,19,1,0
25183,2,1,0
30980,35,1,0
211974,11,1,0
22037,35,1,0
56256,29,1,0
242176,12,1,0
37717,18,1,0
176236,26,1,0
174803,35,1,0
37650,28,1,0
290563,18,1,0
119901,7,1,0
106800,12,1,0
333356,19,1,0
80446,26,1,0
240559,2,1,0
77436,3,1,0
84010,9,1,0
138438,18,1,0
123920,12,1,0
226911,12,1,0
86280,2,1,0
116609,12,1,0
188856,10,1,0
88914,9,1,0
204022,3,1,0
79827,13,1,0
249632,9,1,0
119125,19,1,0
114678,15,1,0
199948,12,1,0
2153,29,1,0
92084,191,1,0
264102,27,1,0
10392,19,1,0
123635,15,1,0
335644,12,1,0
289684,18,1,0
92610,19,1,0
78724,6,1,0
95750,12,1,0
5433,14,1,0
106933,9,1,0
2821,15,1,0
34786,18,1,0
38732,14,1,0
124064,2,1,0
343158,32,1,0
30121,8,1,0
59470,9,1,0
127199,3,1,0
101214,3,5,2295
262689,15,1,0
103261,18,1,0
21202,8,1,0
15661,3,1,0
105160,2,1,0
99803,3,1,0
77103,18,1,0
262613,9,1,0
144756,1,1,0
208537,14,1,0
49057,23,1,0
64788,18,1,0
124953,2,1,0
59064,18,1,0
47937,26,1,0
108599,15,1,0
44005,12,1,0
125593,21,1,0
57861,2,1,0
77462,3,1,0
106498,12,1,0
64563,11,1,0
174195,3,1,0
255151,5,2,131
25278,2,1,0
75281,1,1,0
184620,1,1,0
334281,9,1,0
201529,15,1,0
108535,18,1,0
13730,3,2,2774
49404,2,1,0
239211,2,1,0
175506,9,1,0
39834,3,1,0
1036,15,2,998
110958,2,1,0
22374,1,1,0
12822,23,1,0
82234,9,1,0
201177,14,1,0
266144,14,1,0
210203,14,1,0
57606,13,1,0
40440,18,3,2259
28476,9,1,0
52101,15,1,0
70756,60,1,0
45463,3,1,0
45971,14,1,0
58251,13,1,0
163268,12,1,0
105057,2,1,0
173126,83,1,0
129027,10,1,0
86590,24,1,0
14414,12,1,0
291321,19,1,0
298562,2,1,0
12835,12,1,0
101365,36,1,0
75923,66,1,0
95225,18,1,0
64491,2,1,0
62072,19,1,0
357305,72,1,0
29275,12,1,0
18695,18,1,0
157856,21,1,0
96496,9,1,0
146097,15,1,0
100971,3,3,735
119633,14,1,0
138170,27,1,0
3488,12,1,0
71838,2,1,0
73333,3,1,0
149103,15,1,0
271651,66,1,0
100806,12,1,0
2207,18,1,0
106063,18,1,0
153042,45,1,0
66120,1,1,0
338605,66,1,0
28010,3,1,0
25648,18,1,0
3787,2,1,0
239093,11,1,0
14384,19,1,0
82825,12,1,0
5038,18,1,0
163916,9,1,0
284720,18,1,0
73487,9,32,4197
48703,9,1,0
73671,15,1,0
268735,3,1,0
125222,1,1,0
62904,11,1,0
93641,35,1,0
207701,19,1,0
5729,8,1,0
84414,9,1,0
13842,19,1,0
290109,79,1,0
81577,14,1,0
239279,12,1,0
92628,23,1,0
210750,3,1,0
173167,9,1,0
125432,2,1,0
94748,3,1,0
38653,19,1,0
24932,7,1,0
34245,28,1,0
24031,2,2,2343
45083,12,1,0
3262,19,1,0
242060,72,1,0
9557,18,1,0
89680,18,1,0
121039,3,1,0
15530,23,1,0
90804,3,1,0
119330,18,2,2221
323580,23,1,0
184958,6,1,0
100182,12,3,1025
89038,3,1,0
72951,14,1,0
77147,12,1,0
7561,15,1,0
325983,19,1,0
